quarter,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO
1995-10-01,2.1997916299495213,10.8,3.8884600540331826,2.419775071941088,-0.9766666666666666
1996-01-01,2.6013098466592277,11.0,7.120075046904328,2.112286176942857,-0.7766666666666667
1996-04-01,4.002379484223728,9.4,6.1648877438351235,7.340915180670127,-0.43
1996-07-01,4.0501348871777365,9.3,9.313398723931021,2.8216069501407537,-0.36999999999999994
1996-10-01,4.421452442981133,10.3,12.064641961549171,-3.8236442382994174,-0.49666666666666665
1997-01-01,4.314068944306992,10.2,2.5045976004904213,0.012518392624216723,-0.3833333333333333
1997-04-01,4.31127171595187,10.1,-4.801525394349104,-3.531976853575425,0.63
1997-07-01,4.674702492340366,8.7,-5.427302029793523,-6.428428169438726,1.86
1997-10-01,4.483552816031211,8.6,-11.528261229902192,-4.19077382749845,2.3533333333333335
1998-01-01,4.855526883310857,7.3,-20.350277659120042,-11.25458810088914,1.9166666666666667
1998-04-01,4.09279008633523,7.0,-18.262927895120185,-15.057418807008471,0.32
1998-07-01,4.103452727565782,7.9,-22.54974207811349,-14.498548567793057,-1.1766666666666667
1998-10-01,4.883126568525764,9.2,-24.646370023419205,-10.939291289007958,-1.5366666666666664
1999-01-01,4.816336792733988,9.0,-16.143326698122916,-12.287627887845598,-1.32
1999-04-01,4.721885912228041,7.9,-3.1192603229338256,-14.104949939683875,-1.1500000000000001
1999-07-01,4.791118246732284,7.7,18.299252699131774,-10.296345734846346,-1.16
1999-10-01,4.8235742707329665,6.8,34.541249578555444,-9.691189660557164,-1.5166666666666666
2000-01-01,4.224744861233032,8.8,49.19810018035218,-5.349097955152294,-1.4333333333333333
2000-04-01,5.2444568111355006,9.2,35.45952884948787,-0.8460848269213894,-0.84
2000-07-01,3.9731723525519014,8.9,28.325668739012233,-3.143075421755337,-0.56
2000-10-01,2.9055943095086967,7.6,21.655011882152774,-4.610227599051264,-0.8033333333333333
2001-01-01,2.1975051856706784,9.5,6.119343305575531,-5.316317590035757,-0.6133333333333333
2001-04-01,0.9962983270431103,8.6,2.2584247938725266,-6.112729226085667,-0.34
2001-07-01,0.48923629256110157,8.0,-12.900813487959727,1.0339407737270712,-0.09666666666666668
2001-10-01,0.16731829373148877,7.5,-27.776687442238146,-4.016666651844448,-0.30666666666666664
2002-01-01,1.3372586567694578,9.0,-19.228282330712652,-1.2663954351639584,-0.06
2002-04-01,1.3253787532159889,8.9,-7.631648183855344,3.8790416271352157,0.35000000000000003
2002-07-01,2.1465169830615416,9.7,5.328808119556538,9.461572028475974,0.9
2002-10-01,1.9925248221954739,9.2,27.557985800658713,18.44609949080096,1.3633333333333333
2003-01-01,1.6792570124718242,11.2,38.21470669061344,16.548362860083344,0.5333333333333333
2003-04-01,1.9550651524723905,9.2,11.551535814290226,9.712808533264505,-0.3466666666666667
2003-07-01,3.2311353875128956,10.1,9.217704089233813,0.9943020680132086,0.24666666666666667
2003-10-01,4.300440651057458,10.1,11.88427438779005,7.756476818407165,0.3933333333333333
2004-01-01,4.341952085996703,10.6,7.291476235272154,13.668327797214609,0.20666666666666667
2004-04-01,4.227491217016888,11.6,27.685256518484948,16.96910043552007,0.08666666666666667
2004-07-01,3.494860356231766,9.8,32.35478309915221,11.074458791297115,0.6866666666666666
2004-10-01,3.3511049439547858,8.8,31.053646965737357,-0.20305231192234707,0.71
2005-01-01,3.9088432572524257,11.2,27.803823451347597,-1.374241938391918,0.49
2005-04-01,3.6177355801611855,11.1,26.3826656115995,-0.13392649337040652,0.19999999999999998
2005-07-01,3.448598847170792,10.9,35.94034879806256,4.114000174341648,-0.10666666666666667
2005-10-01,2.9727366937913002,12.4,28.711054330706574,7.611138684009111,-0.5233333333333333
2006-01-01,3.2131067957182013,12.4,23.641538919123395,8.426652969489123,-0.7633333333333333
2006-04-01,2.9729038556202125,13.6,27.499610987102386,8.719151919973033,-0.1366666666666667
2006-07-01,2.325277937424497,12.2,11.562439623731912,10.491697988689852,0.30666666666666664
2006-10-01,2.6345603763438197,12.5,4.604321112461052,13.460313705021454,0.9433333333333334
2007-01-01,1.5767249700146868,13.6,2.2667277924449447,12.29689581313953,0.21666666666666665
2007-04-01,1.9343747200181172,14.9,5.455092493779046,14.526734161928733,-0.37999999999999995
2007-07-01,2.3680360773066234,14.2,10.056291653848405,21.51019201636757,-0.8066666666666666
2007-10-01,2.133364682457861,13.9,34.969001645925665,26.466195406427406,-1.5033333333333332
2008-01-01,1.3924712055185307,11.6,50.68575894212479,40.401411640782435,-1.5199999999999998
2008-04-01,1.3760107660276244,11.0,62.46656845324476,47.967850613254505,-0.8366666666666666
2008-07-01,0.26596727212868654,9.5,46.95581518983889,30.39958548875623,-0.22666666666666666
