country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter
CMR,7.472131652062797,,8.810722942345993,66.97292889570534,40.88597696275094,-1.0634664729345933,,2010-10-01
CMR,6.05228315076245,2.883416458852859,1.0905696944687682,21.32972438276337,11.395412612868006,-14.674573654786071,,2011-01-01
CMR,6.3238655198412985,2.833566869064323,-11.695890947686738,-7.71401721287166,40.003945667559584,-498.45610373276565,,2011-04-01
CMR,7.953531245245093,3.254666049668364,-8.612116902139523,13.594795230103829,41.52239565557758,110.89149422302808,,2011-07-01
CMR,3.9957315317400655,2.787509520182769,0.7502855341500858,-0.9841200810768004,26.838954224392666,102.34771734287732,,2011-10-01
CMR,9.858775283212308,2.412948552996124,4.3610756049261346,3.574860281605363,25.440977470039684,107.03595597884888,,2012-01-01
CMR,10.273204535768745,3.218786834278301,12.302041316936574,-24.390104018919462,-14.859396349229792,10.049357342798304,,2012-04-01
CMR,4.724060173187139,2.679441896001807,12.994130351433576,1.5583696521712875,-8.706209506891282,-22.439447495965116,,2012-07-01
CMR,2.1829658883589564,2.632786600103564,3.968626931439334,11.08325352972319,-7.096639140688154,-31.23957593134839,,2012-10-01
CMR,6.300126082744928,2.598387835136615,-0.7425215617763659,4.9341541068529615,-12.298189379026503,-44.46771700582469,4.282413650560772,2013-01-01
CMR,3.469279244431389,1.921365663680122,-1.8994162682744784,2.6086245735491342,1.7948833057256586,0.3337012828259045,2.902514593998687,2013-04-01
CMR,9.73933635596751,1.734883742879249,-5.583398037971721,14.367565402588522,13.501054873718331,11.983024475398118,2.74681005842783,2013-07-01
CMR,13.38032027453815,1.955443777962925,-4.7235045468554056,-3.3797901617275805,14.455257523261778,52.71861737503956,3.115264406250687,2013-10-01
CMR,5.422148614215971,1.290138531354688,-3.5778021214565414,10.476381071629802,14.136362865703056,27.047087072193655,1.4185721190611,2014-01-01
CMR,9.173060220240204,0.985714197289121,-4.7292051099922405,20.90259259705778,18.306566496666644,13.539358880363594,0.9215870555543328,2014-04-01
CMR,4.871894627764539,2.731615181785085,-0.1041298700370063,2.838433594086709,17.962464434913137,45.02228184223789,0.8868553637716962,2014-07-01
CMR,11.802515962775772,2.396771345044493,8.895389894343996,33.01543103517037,2.716715059059349,-38.40858163228368,-0.170638531181719,2014-10-01
CMR,8.19996374422265,2.914981202605169,21.621492090049756,-6.296013682300405,-10.092960703735088,-21.73987671850689,0.9864914021240544,2015-01-01
CMR,8.394098426336893,3.922335705244593,24.048547433193757,-15.199890312266708,-4.124258043815965,17.53346102066611,2.476534536839052,2015-04-01
CMR,9.797997132564262,2.207140162326671,19.242485573054857,-12.75446295119279,-33.18856235002118,-59.11444362131865,2.574141816011025,2015-07-01
CMR,-1.6483618288102742,1.700970503622377,14.109197709186327,-49.46464492763614,-31.4999678437323,21.160662823541145,2.090845998732101,2015-10-01
CMR,9.375023550236447,1.486870755948887,2.1911210237559597,-62.938246656957666,-28.908975475332443,96.07277217353148,1.956294700660955,2016-01-01
CMR,4.151712524624518,1.050294248374601,-2.1221808328924063,-44.94551809973406,-26.043902136401297,0.6233343332119556,1.841134417635042,2016-04-01
CMR,-0.0208666223796671,0.6069802731410961,-0.445876726430372,-40.98273313167392,-6.7699595705686395,85.85747106452966,0.8433734939759041,2016-07-01
CMR,7.711325232529598,0.3639289889294208,1.5130940005593008,-26.615108183415625,-11.030580712397253,8.023761491321114,-0.2948217858540577,2016-10-01
CMR,-0.4302343162499999,0.4410459850443397,3.49360992800698,96.36881144314742,-4.556722317990191,-74.62213311212076,-0.7053808601609334,2017-01-01
CMR,6.359984623357806,0.5595818050590055,2.4593036771865417,30.77190646986565,-0.2019267170931482,-24.111289826386084,-0.402543144062629,2017-04-01
CMR,6.432349284270145,0.6938159879336568,-4.936022883511571,38.31947550568149,6.877294329710626,-20.153765263558277,0.179211469534053,2017-07-01
CMR,6.080052947470538,0.8658780767320797,-8.360930539275335,48.1583844929941,19.840149748118694,-3.680746264559032,1.031137707089751,2017-10-01
CMR,6.929556463142594,0.8307228811484064,-13.375809618109258,-8.90145564404391,28.921471208763805,232.09875352126167,1.472195094625051,2018-01-01
CMR,4.544424825217441,0.7967098758394748,-7.499835952809097,44.81907011394546,25.601497808568485,0.0386720363190207,1.155923398274469,2018-04-01
CMR,8.38903786640941,0.8687837028160481,1.0066332788149834,20.06042012660385,15.787749481510982,9.424503479282295,0.2385211687537306,2018-07-01
CMR,4.003116412878582,1.775454174643711,3.1516401204473965,15.959892653025577,7.657209046915803,-2.950443780810663,2.044524881877636,2018-10-01
CMR,1.8101751313966077,2.248875562218878,8.2272590145277,25.776450300190668,16.228545217048286,2.15925140933686,2.612612612612596,2019-01-01
CMR,5.4163088702728235,2.535799522673029,6.032791339263532,-1.485352698376463,-2.693658942447008,-5.020384672546074,2.705112960760985,2019-04-01
CMR,2.8933863067237997,2.613602613602613,4.582891434873515,-3.780443797449151,7.8660179613317505,26.896885022063355,3.628792385484824,2019-07-01
CMR,8.485819496644954,2.411764705882337,3.087709027314123,11.50805882528796,6.120488618063513,-2.103982930732029,2.57084428863569,2019-10-01
CMR,5.376992992593244,2.580645161290322,3.043334481285087,-2.584263353389038,-9.600290183591486,-22.32878585255793,3.599648814749794,2020-01-01
CMR,-2.329763909643645,2.443991853360493,2.1237681090547467,-39.24210946540722,-19.23518606942849,20.72420693531445,2.952243125904521,2020-04-01
CMR,1.7110529354042336,2.489146164978305,-4.899641205986949,-20.956103856223773,-16.474885607432466,-10.922583937205475,3.960964408725604,2020-07-01
CMR,-0.509922644701466,2.240091901206204,-7.151871647733343,-27.352574559483532,-14.008543264699192,9.194414233134497,3.731130731985206,2020-10-01
CMR,4.493449117938675,1.915380217267052,-8.565655760270696,0.9923875440618124,1.1310906631370354,1.446693639466723,2.796610169491515,2021-01-01
CMR,6.766487696128842,2.101675660323767,-8.739020134524056,49.647916816727886,44.40946202355567,39.14383492903808,4.329491144222644,2021-04-01
CMR,4.26407066695611,2.400451849759952,-0.8112623032314858,53.65869291816134,29.21121752417939,2.332304348870018,4.389839867476548,2021-07-01
CMR,9.770156702110032,2.662536422896931,4.254621971338035,54.80266468840613,26.71708042331513,-5.773656420932117,5.451910272996703,2021-10-01
CMR,8.305807126579378,4.403927068723675,7.410165886401665,12.312762293898173,21.019430013872032,40.7417306955653,9.535586699642774,2022-01-01
CMR,14.287877195599318,5.813630041724603,13.178204391736138,43.22187554712087,11.803079525351713,-22.162821896610275,11.99137698733494,2022-04-01
CMR,14.429109258662653,6.977385548814158,17.072265965818612,35.92500402549719,4.450475378964502,-47.51097950129343,14.12324781803751,2022-07-01
CMR,6.585948353743398,7.74911801557495,12.188557905170615,32.32315351981414,20.063998479820235,-3.235293752548307,15.19157739422198,2022-10-01
CMR,8.365353143696597,7.966229260785582,4.597303899330574,-1.035169932144231,23.05149377698539,66.59149891027502,13.34966933285922,2023-01-01
CMR,5.84592223363285,7.980802321963299,-2.188221659713363,-3.360758280304643,2.8012191602757808,15.058552137197378,11.54817269448738,2023-04-01
CMR,5.4999128670673025,7.348157612799447,-7.46671011220209,-9.762879812823932,3.571345498691026,60.57736838564156,10.44314380463849,2023-07-01
CMR,8.510917878324541,6.287895395832638,-5.208961830373848,-28.25517795162,-7.269839398974032,47.27039886864037,8.440871962105934,2023-10-01
CMR,7.100051160230847,4.968440095748315,-1.1720322627208568,18.4077390943306,-5.968604570744407,-32.144915355055424,5.59662917463993,2024-01-01
CMR,8.24512325817468,4.46894006024105,1.162916904979716,7.179066510875631,-4.305508495247823,-23.493318853622014,5.413291860352435,2024-04-01
CMR,10.28348116605038,4.031386018326658,-0.9550614877158248,-8.644000271933816,0.4589980435695473,22.328470482794273,4.704018010313732,2024-07-01
CMR,10.764241813061926,4.678072480599593,0.8232616257713321,18.06744113547809,12.393713480774604,5.210072225851592,6.265867184229178,2024-10-01
CMR,9.14945307001862,4.322460390420734,3.1994927620283775,-5.412889056071024,-1.7599592245180262,5.085126577381027,7.440354267965728,2025-01-01
CMR,,3.354703823231665,-5.014425576989357,-2.460152298976126,8.947433578158904,35.647653794700275,7.047420840490627,2025-04-01
CMR,,,-5.93902310412544,-3.1076269412040447,8.19726579872546,28.480155049204203,,2025-07-01
COL,,19.70002720024138,2.516357131514968,5.02604498257424,-4.657901845211965,-29.345965431924604,14.06037248177893,1997-01-01
COL,,18.61256748876292,0.911533866603098,13.513476790107326,3.74542083920566,-17.989902957677593,14.816847464177,1997-04-01
COL,,17.94567648977548,9.772428550565394,17.932833314026396,11.057879489346533,-5.427695291505241,16.69153682945739,1997-07-01
COL,,17.76559337002077,27.84310473505265,7.00731332036546,18.053914180823497,60.50285448948689,17.27543964610833,1997-10-01
COL,,18.38363124516925,27.277727551478435,5.6748067184066775,22.49371789532242,86.23085510700832,20.15719870829402,1998-01-01
COL,,20.70950023534927,28.442607668883312,-5.172780336334037,5.465587291296892,38.23080590034631,29.98095116394921,1998-04-01
COL,,19.00162478206711,23.85852573613414,-12.164153821991553,-12.630104474050608,-14.023405611401008,24.64376958448428,1998-07-01
COL,,16.71420290254016,21.28874070806792,-10.423137075336008,-27.170098505847516,-70.0748025440803,15.76592950287927,1998-10-01
COL,,15.315763954704,16.41300622395301,-7.959753687109861,-37.17079647505193,-99.98553577197109,15.34320613937429,1999-01-01
COL,,10.027810009631,18.78414143808933,-4.525285079985908,-33.66819267487491,-95.24244291087123,2.176134515517436,1999-04-01
COL,,9.129861783529083,32.426702035250266,18.196582324660216,-25.815756317087335,-160.2689321361396,1.927308040575816,1999-07-01
COL,,9.401325609104807,24.326099280159987,22.784117944308015,-8.03686705944584,-244.39700174680095,6.578239614393326,1999-10-01
COL,,8.969392397678634,24.390311548611862,23.960370690528876,3.3544961180467014,-281957.01115960244,7.832014432777381,2000-01-01
COL,,9.877872736632725,25.512068252684863,22.862137590882515,1.126129454501679,-920.4907132011828,12.01148484773457,2000-04-01
COL,,9.199092026554464,15.715897869939322,9.748888674048196,8.064176104517507,18.157491808002742,9.533396063156992,2000-07-01
COL,,8.857939455225358,11.831770137014107,-2.8125633821778573,12.073253475509492,-84.99660695019409,8.853018228633896,2000-10-01
COL,,8.1123828312836,16.00456910775476,1.314084145379768,20.008335438276337,-92.49337190173314,7.902282526147104,2001-01-01
COL,,7.922254706692211,13.193393080551653,-2.506371077901959,20.065732572829443,-123.24774946933071,8.67477977091144,2001-04-01
COL,,8.026383790628431,5.469426192537008,-7.9978732145161935,12.309317039579092,-100.6954454668427,11.27009971251974,2001-07-01
COL,,7.807765713031597,6.747801737070058,-17.536698890314106,-6.140358002241852,-487.5311797862698,11.52991587618174,2001-10-01
COL,,6.651319306598383,1.1885682181087098,-13.947449611428498,-11.898776402666869,-178.29698556023604,9.063425246651628,2002-01-01
COL,,5.915178952682603,-0.5460391731857528,-15.414782050505426,-10.531837707429505,119.48275672386856,8.430028068344285,2002-04-01
COL,,6.032783354808792,14.213288910785504,-6.981411071032695,-3.2869553173682675,2716.482958034496,9.4679036320777,2002-07-01
COL,,6.811589471097197,20.631102245309172,16.290269711689163,-0.272738347324597,-149.14906795953326,12.05412793265172,2002-10-01
COL,,7.408322402755202,28.92873893737424,15.928192963389789,19.462276946338264,334.9420573855299,10.79368295572006,2003-01-01
COL,,7.591725090127051,24.142498846863504,14.302138362169092,6.371488284637117,-75.00766854585557,10.13801211435772,2003-04-01
COL,,7.140483865614218,8.361869510712605,11.804899286608991,9.355688075196175,-50.19277454829666,7.177877384908204,2003-07-01
COL,,6.400626717185794,1.894279286114564,1.6715589995765834,19.1490828419008,-352.55252060472236,4.401228001948217,2003-10-01
COL,,6.226316501980628,-7.774253247157981,11.376340747090088,9.32251333887011,-39.54455340888859,6.147566799544717,2004-01-01
COL,,5.640384958327129,-6.234187246226741,29.38967017329155,20.13315214799023,-414.2766660393088,5.248613410333836,2004-04-01
COL,,6.020774848806963,-8.889599693679473,27.45622419209004,19.765139251067975,-399.9942387918279,7.19494037118058,2004-07-01
COL,,5.737960167516869,-11.79286932967477,42.180764628190246,21.907241898103823,-151.66949719414788,6.854256291489532,2004-10-01
COL,,5.238285271503768,-13.280117180395868,40.43697692264525,28.12506634246308,-511.553649002529,5.584686464012414,2005-01-01
COL,,4.964181895066712,-13.058736265709358,27.884660144290898,41.91189347902344,-229.11442812261305,6.116420903966874,2005-04-01
COL,,4.933412870443677,-11.282959348801793,31.60338738770927,33.47269733417444,-9.872626404082752,6.608819470205071,2005-07-01
COL,,5.07231811971098,-8.919526844326043,15.836989846266537,23.35269221477836,-153.71465880199565,7.145539307141067,2005-10-01
COL,6.375577659852616,4.279297514859351,-3.7536346065556225,10.675516844455355,19.5909567082952,-113.76352871159474,5.690198128798841,2006-01-01
COL,5.323016602090624,4.030834916466467,3.8954453911255182,14.731739857847392,12.665380834403472,-26.87937590334065,5.149948118044767,2006-04-01
COL,7.6542479562028864,4.537832462616622,5.432916094389273,9.85630163359894,21.590264308880293,-375.7073790658905,6.097941562185825,2006-07-01
COL,7.402100244352661,4.323673567646737,0.94544347223946,14.251831172328576,25.74055551833474,609.4479140624726,5.392043376108769,2006-10-01
COL,6.712856351507601,5.250992898435385,-1.8577027381166176,3.9019866000455705,25.26865140261436,2595.210849240837,7.577920298329218,2007-01-01
COL,6.861311781205903,6.170888621784284,-16.700893273306573,17.731414630853457,24.810296475948302,237.3751612207335,10.52211769745344,2007-04-01
COL,6.854471207574053,5.329668141757503,-16.082555850673998,24.303432660842805,27.70191559224191,73.55124246338114,7.766944635115049,2007-07-01
COL,6.542585508764254,5.42585837253556,-12.303257273166778,41.677653662665605,30.924609487136223,-57.05812229007794,7.800833679015583,2007-10-01
COL,5.174391957047542,6.09026239427582,-14.03103473105636,48.51185419960422,23.455528539313697,-92.72547104491493,9.973144713854593,2008-01-01
COL,4.785331642685309,6.433786826367768,-12.998928619037642,48.78380587335685,28.922350382858152,-179.1992447891661,10.38689223160715,2008-04-01
COL,3.319599370691484,7.655226392464566,-7.064411870327447,36.90289541599907,26.938842661223216,-69.34186728845414,14.71447783568508,2008-07-01
COL,0.2797503424004866,7.779426103590302,13.286799413999372,-2.818364131921325,10.829555186267225,379.2576868692232,14.44187430236921,2008-10-01
COL,0.1451201441962091,6.592786187920328,26.404351255330873,-11.416283188330157,-10.286072752514064,96.70148658516638,10.68644173710417,2009-01-01
COL,0.6953693432989017,4.764181374214776,26.72753962038581,-23.057508062782752,-24.15837581278111,-2.487530748761302,4.957827106478672,2009-04-01
COL,0.5323472970036658,3.205280956999796,6.305524623161429,-17.496745477004726,-20.24727870122751,-138.92989032689655,0.3287340600913876,2009-07-01
COL,3.039149398552188,2.362463875672862,-14.198266640469791,7.006204348150202,-12.22178165135166,-117.47496809398332,-1.083006178855521,2009-10-01
COL,3.880348782538267,2.006845247942975,-19.37829327450705,21.171688350125063,10.890022656326792,-427.42232204798125,-1.734747129752538,2010-01-01
COL,4.624551331698057,2.102621318880787,-12.66884100696335,26.469029553932867,24.739205834597698,51.60802865669159,-0.0459239385400966,2010-04-01
COL,4.047449752506638,2.277096973031607,-9.140806487322406,14.726938351877283,29.25760567027247,-1299.4935621596546,0.6887332270377202,2010-07-01
COL,5.338523267986206,2.70022965820106,-5.046069191991142,18.759997141780826,28.400176852955216,-294.73121644875846,1.985721045857084,2010-10-01
COL,6.79920283361326,3.250985044767378,-3.5367060604296396,35.48909332251109,38.392584130762074,-7.414595632282383,4.106925335934725,2011-01-01
COL,6.782592474966931,3.029917407389797,-7.754049998119861,44.21444225700504,44.32648401431789,42.87474452999278,2.842056434509343,2011-04-01
COL,7.918279482557367,3.476766482231275,-2.1137696892991498,47.674436777448136,30.933677310231246,-115.48643600760404,4.970774010458204,2011-07-01
COL,6.3253515697701435,3.8992870657647,2.941770171079261,42.02636033496248,25.813869868091377,-305.60585967434673,6.367937760480278,2011-10-01
COL,6.135180170888499,3.501589579123905,-4.111203611170811,27.342477874948923,13.682591633696203,329.05376218491426,4.269904281731838,2012-01-01
COL,4.846055517715331,3.352961959617479,-0.6668568972162281,5.1739714897143685,8.773956859835241,-38.30889934260168,4.170782247063453,2012-04-01
COL,2.247244720974617,3.073267582792063,0.2045350681969315,1.474368159264583,4.307643242969572,-231.9947746289357,3.160092633753712,2012-07-01
COL,2.696230824250878,2.757270400403672,-5.96025800540374,-2.916205175983866,3.675304408859792,-89.40268270334472,2.121993114298064,2012-10-01
COL,2.3818342273843385,1.910370443427033,-0.5671952343752618,-10.518681612111603,5.516613317817809,-104.36206868388696,0.4906641155782262,2013-01-01
COL,5.373305909793724,2.059841255195002,4.264340222012031,-0.7969114237083907,1.5364106545719736,-50.48983775428824,0.5268886068856884,2013-04-01
COL,6.248532898247894,2.254919406016055,6.112403711565739,0.6264681420278695,5.041162669054411,288.10194206611214,1.045623003249891,2013-07-01
COL,6.350656018487855,1.842519361482523,5.958997638027741,3.5917575995283,6.479040887644905,-367.031014286984,-0.4082129711811498,2013-10-01
COL,6.6000373370478815,2.318760889344841,12.133380993338738,-4.564072348792603,4.039422998583375,1213.387426898557,0.8199208731835388,2014-01-01
COL,3.4253285545198686,2.811478621437749,2.741708679364141,-4.146323736657775,7.879772096362703,-529.4035060215958,2.626772525083355,2014-04-01
COL,4.385951217304518,2.921741022201647,0.0901522629790374,3.7243692604054246,10.115418407161902,116.3626471463718,3.298644695861755,2014-07-01
COL,3.7631949762853663,3.536402130054387,13.520766684139884,-21.414082994935725,8.962655786757278,1533.4279564456049,5.131287240187817,2014-10-01
COL,2.8279982738819376,4.243003764512406,22.937319756737008,-29.560792243030743,-4.465076001713964,251.86230717309493,7.925438328183547,2015-01-01
COL,3.4222811388592955,4.486231120279256,30.41288006087588,-31.8987183513312,-16.975528547971408,131.85208383220944,7.669695331147523,2015-04-01
COL,3.57563978065234,4.853514965813631,54.10373183959673,-41.731336424361864,-17.111791354019978,179.0994989567436,7.170973674397571,2015-07-01
COL,2.0600623439001264,6.353382558604401,40.814848792131954,-34.601605608644256,-22.599117758028452,6.380483990425545,11.72573142927791,2015-10-01
COL,2.3750511236336314,7.676932102344514,32.170865604721314,-30.784064850567795,-26.210156144641328,-16.85772289191626,14.39618365874903,2016-01-01
COL,2.122388253101337,8.245367605918556,19.886532815089076,-18.789604113847137,-17.821541986289258,-14.985782696042635,15.94276680201721,2016-04-01
COL,1.5568369786579606,8.105908051794016,0.233906602735967,-7.819809814885071,-18.076651483331585,-35.14272539687854,14.9776467589676,2016-07-01
COL,2.303975116053381,6.064228029582009,-1.4216099086722944,15.176295970238463,-9.34250424059485,-45.736142736817065,7.427911403587658,2016-10-01
COL,1.0690383725719288,5.113193159849627,-10.391251881362528,32.401112516102096,7.582756825537573,-34.66409056684494,3.162774528486286,2017-01-01
COL,1.2693568616035875,4.337941566212793,-2.4820771664715524,10.358280774164363,6.11952449337323,-5.741566746069349,-0.4281605710303185,2017-04-01
COL,1.6898047838151964,3.745301927428666,0.9131173606842014,19.08792417663765,1.7027133243170844,-39.41025539490974,-0.7819649042314065,2017-07-01
COL,1.389822831942733,4.083218340858349,-0.9525122837496404,15.48276699500375,-1.8692759674927673,-56.53678964467901,0.8914645164797755,2017-10-01
COL,1.6505155668834703,3.392618844863884,-2.1540020091632472,11.561345837575375,1.648376920151029,-32.54679091309105,0.0406557207579893,2018-01-01
COL,2.749917317719164,3.162378627438899,-2.7444439926861075,23.203337231477622,12.489650773251103,-22.610569519968536,0.8551989429929955,2018-04-01
COL,2.8816700854087607,3.148557596138274,-0.5251366184600759,13.604945333025608,11.015794492575392,-1.0186162827444334,0.7184569641111795,2018-07-01
COL,2.9104536797546654,3.260765718874408,5.8768202893563215,2.3816347770772905,19.30026242996132,160.92503317482647,1.716330737559975,2018-10-01
COL,3.4730094417637414,3.129209393206283,9.60606351802924,-0.915963294604305,9.37025460741956,68.05535394666833,2.531795568156633,2019-01-01
COL,3.072515149342614,3.331955581996365,14.163649981055729,-0.8386915769739711,2.4617514133801643,19.67583733698359,4.143449524864455,2019-04-01
COL,3.1268572865639443,3.786691855855515,12.805684653866756,-11.490804782859188,5.550976196683721,96.464015009444,6.489640481873655,2019-07-01
COL,3.0957673086041693,3.837469445111565,7.831099411164333,-8.66428802220316,-4.692584439922953,8.352810405319676,6.362940865946647,2019-10-01
COL,0.3424900620086379,3.732998452494549,12.656965024103272,-8.25916802678891,-5.281139102545462,4.736199966919075,6.07028670360069,2020-01-01
COL,-16.704626738610784,2.848376447554811,18.732982709867475,-40.467728839885744,-32.98485181430618,-0.6466316988480214,7.444626068959253,2020-04-01
COL,-9.081561534522608,1.938522842037083,11.75783752711972,-19.866089919987573,-21.758946903361583,-26.308140020497596,4.599275111002002,2020-07-01
COL,-3.311372539945556,1.615975240526744,7.330619664488869,-14.605010309181498,-8.617914876467447,7.958744700509279,4.142204161360614,2020-10-01
COL,1.4810559206384075,1.555428669112641,0.644983493179252,1.5187018818763942,7.416389012047886,24.79323907461768,4.808156229215516,2021-01-01
COL,18.39563043223853,2.957479878441611,-3.951260081955144,45.18752588871606,58.327561871927735,92.35379829482552,7.336578467736064,2021-04-01
COL,13.318456939944,4.307275315901574,3.0507493820634224,39.31341581332608,49.54070373449792,76.26915963486205,11.23226504243647,2021-07-01
COL,11.123759422533542,5.155328989910282,5.989038656083534,52.49051838108338,55.4862548631345,62.04708827561887,15.44655848042712,2021-10-01
COL,8.211067842084386,7.828922729194154,10.13357139374116,45.1411020153536,48.90875052762127,57.93931095338467,22.88279145254815,2022-01-01
COL,12.230521467491284,9.325127844519423,5.95013353705891,69.30524293912363,39.19525099076431,-19.656113725163127,23.76541612429934,2022-04-01
COL,7.477230730081885,10.82893555521493,14.01960104677562,41.90749775956792,30.365309774265704,6.524657252792787,25.60746127925017,2022-07-01
COL,2.3061458143453617,12.62709381249673,23.927831367118092,6.270220236983692,-3.735422269116029,-24.35605527908023,27.30937174556797,2022-10-01
COL,2.643340166279695,13.29216895000355,21.55279873303475,-4.6790503117079325,-12.90077241485058,-31.01030717813813,23.99871613383823,2023-01-01
COL,0.425070996496979,12.43599554027995,13.047386921539973,-21.800473690847035,-21.375125586285392,-19.623230990092665,16.13196686337179,2023-04-01
COL,-0.6674003537282758,11.39963370747423,-7.715253505637953,-19.887760755631213,-26.976233434778287,-46.48086994453522,12.37647983228276,2023-07-01
COL,0.5816728894723289,9.963604102907418,-15.331487020932189,-4.05004342219314,-11.80354566029691,-34.25230477969041,7.832552379443899,2023-10-01
COL,0.2104269960896854,7.811032519652629,-17.618306109111238,-7.886930063195496,-11.713976938850523,-23.360932838252612,2.189977998033577,2024-01-01
COL,1.6419299559035538,7.167567102649729,-11.245716953709206,3.4278075459826196,4.516136767711343,8.877249763147542,4.21113968784347,2024-04-01
COL,1.8100224850995827,6.260903452499226,1.2248299625048586,3.7375374722243615,7.367055753321261,22.316464107718947,3.782303136034617,2024-07-01
COL,2.6196027197805227,5.26854055773219,6.890046800441452,1.2317219626162723,9.227855651684024,43.014006683470576,2.466746161174449,2024-10-01
COL,2.6453703707700837,5.196183983716457,6.8449890823010895,11.416971658311992,11.602696228121731,12.282039153615054,4.576913341906448,2025-01-01
COL,2.12895150376251,5.011042379125284,6.841216144553952,3.31047461508871,11.92662977223582,44.72488466660658,4.542010842389928,2025-04-01
COL,3.5618295280362977,5.057683101685253,-2.1845742309406946,1.334326189164181,13.799622127219925,57.3436527598274,5.758832073051535,2025-07-01
CPV,,,11.824829649326896,-53.42064344434123,-68.98101797661175,-69.60661530546103,,1997-01-01
CPV,,,10.300446286260744,-8.012425721307581,-17.21600464539854,-17.859440836050243,,1997-04-01
CPV,,,16.501247493730297,108.97799035219732,96.3723395677936,95.77584912500312,,1997-07-01
CPV,,,12.639286851321252,23.299690648521754,27.527765570556937,27.81064676678937,,1997-10-01
CPV,,,8.902429962101532,-28.34557614274823,-6.231079723306577,-4.868486226759893,,1998-01-01
CPV,,,9.490264080054956,-39.79372453108544,-2.369199705090974,0.5608605412909862,,1998-04-01
CPV,,,3.237298101200148,-8.327564299876578,-10.244910577858612,-10.341756247149648,,1998-07-01
CPV,,,0.063595251554549,-19.88538653545525,15.978856147776632,18.29368040360375,,1998-10-01
CPV,,,0.3445922893210662,8.785916017626395,1.9399118866763263,1.6221915491350325,,1999-01-01
CPV,,,2.461396331001664,40.31660364596665,17.13119195363135,16.044396413883465,,1999-04-01
CPV,,,4.78743006465876,-4.42253459179156,12.137581300877454,12.992828311600425,,1999-07-01
CPV,,,11.210366499540967,-2.9856376034093857,23.779942999448387,24.94993589907883,,1999-10-01
CPV,,,11.274693142021675,16.66087701163701,-3.588422859667184,-4.5944321393482035,,2000-01-01
CPV,,,9.531338635924593,-12.41373464578539,-11.70957667081196,-11.669666091849384,,2000-04-01
CPV,,,11.10365112858882,-9.061112271127593,-2.494032066782692,-2.20714884905171,,2000-07-01
CPV,,,19.249452328793225,106.56316791511084,-22.056990614212467,-26.422305678392288,,2000-10-01
CPV,,,9.50896813028994,-17.91718177632734,-8.696239120164373,-8.136070454055988,,2001-01-01
CPV,,,11.363420335401496,-15.90033099797492,-4.397498170674085,-3.7510274348104056,,2001-04-01
CPV,,,7.047279214986579,-4.458433914085069,-8.143037515712503,-8.292718325866266,,2001-07-01
CPV,,,-1.6560170394036011,-57.08731021395093,4.074866791081577,9.902553546998073,,2001-10-01
CPV,,,5.3545020787410635,-9.2962989121696,29.055777213087342,31.13758011731107,,2002-01-01
CPV,,,-4.641094009873559,-31.689723209877208,15.062246952285909,17.358089834376678,,2002-04-01
CPV,,,-9.40860215053766,-29.979711685973253,12.41312380045756,14.20726390389735,,2002-07-01
CPV,,,-10.314581190102324,117.07430639748388,24.15338706623258,20.69634458333067,,2002-10-01
CPV,,,-18.25838232957254,-22.77011483779152,6.603014761309867,7.705819937544889,,2003-01-01
CPV,,,-19.238116331220045,200.57368367680365,55.00359423534624,50.84269299242487,,2003-04-01
CPV,,,-12.635014836795222,60.99928975156206,28.747964322436623,27.911125878741498,,2003-07-01
CPV,,,-15.88082588746682,-45.55785060152475,26.3009145999221,31.10914503989919,,2003-10-01
CPV,,,-14.437532400207353,91.73612269381944,7.31810630396641,5.045470024302334,,2004-01-01
CPV,,,-5.858357328945574,-25.12781517168009,47.7491924700016,51.899998776589086,,2004-04-01
CPV,,,-8.129620022416951,-7.235863339120208,5.148675054523788,5.553148037554889,,2004-07-01
CPV,,,-8.21389955861772,100.48773998677554,18.294548779833587,16.010824634712506,,2004-10-01
CPV,,,-4.484910958956345,-11.5587996964585,22.62271034533898,24.302336578612316,,2005-01-01
CPV,,,-4.458637220988226,38.794571589287855,-20.73750428372867,-22.408809229929897,,2005-04-01
CPV,,,0.1114738426702288,94.32224245296352,31.64992691141788,29.851079391898217,,2005-07-01
CPV,,,8.822379867643004,-13.541141788601008,-2.4000763947200077,-1.8651132898704348,,2005-10-01
CPV,,,9.09136871106453,91.4940034226397,5.597194441211695,2.5940669446332665,,2006-01-01
CPV,,6.065088757396426,0.5076808509010711,-8.157017307486269,28.107674193956477,29.928836794358915,8.925180402582596,2006-04-01
CPV,,4.636951833213522,-4.130160029653151,14.391312839643032,29.685041003097435,30.341955622320917,5.758017492711407,2006-07-01
CPV,,5.445366029570826,-7.803641688811347,-16.209853442068646,28.208699407471528,30.087789414642696,5.824175824175798,2006-10-01
CPV,,6.41347187388031,-8.162370270466635,-20.25469278710661,63.158672720026175,68.60201090201858,6.001446131597959,2007-01-01
CPV,,4.079497907949802,-6.915509635966122,22.322221122469976,29.533305274952305,29.7892850944401,3.835425383542515,2007-04-01
CPV,,3.572655444864295,-7.227948298756126,-41.79076956451001,17.51834770357277,19.75411105064606,4.583046175051693,2007-07-01
CPV,,3.659370725034171,-11.01642103543955,38.5552424720784,52.279816737731586,52.653788211362155,5.6767047421253,2007-10-01
