country,combination,exo_spec,max_em_iter,update_P0,coeff_method,stability,coefficients,forecast_path,counterfactual,overall,reason,rho,max_norm,norm_H,max_abs_theta,max_tail_theta_jump,max_abs_gdp_cpi,max_step_gdp_cpi,max_ci_width_gdp_cpi,ci_growth_ratio,max_counterfactual_gap_gdp_cpi,max_abs_counterfactual_gdp_cpi,horizon,hist_last,fc_start,fc_end,ragged
PHL,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO+HeatDry,10,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7650927057643628,0.9993878203110196,0.7236898877225154,0.7129131597604981,0.12726041852606657,5.707787139022167,1.6491654265364,1.215312580880735,3.8767372417822576,3.034801025727021,6.284315927851621,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO,10,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8450303316656478,0.9341146762174752,0.634365097656665,0.7770240265472171,0.08262398628300027,5.578514713453995,1.485464768836926,1.2333307650065168,2.88726527448734,2.626160339536872,6.330637576553673,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=last | EM=20 | P0=update,ENSO,20,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8450303316656478,0.9341146762174752,0.634365097656665,0.7770240265472171,0.08262398628300027,5.578514713453995,1.485464768836926,1.2333307650065168,2.88726527448734,2.626160339536872,6.330637576553673,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=last | EM=30 | P0=update,ENSO,30,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8450303316656478,0.9341146762174752,0.634365097656665,0.7770240265472171,0.08262398628300027,5.578514713453995,1.485464768836926,1.2333307650065168,2.88726527448734,2.626160339536872,6.330637576553673,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=last | EM=50 | P0=update,ENSO,50,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8450303316656478,0.9341146762174752,0.634365097656665,0.7770240265472171,0.08262398628300027,5.578514713453995,1.485464768836926,1.2333307650065168,2.88726527448734,2.626160339536872,6.330637576553673,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO,10,False,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8442910650061286,0.934780182525398,0.6321955368020232,1.077243264751112,0.38240079892346723,5.542684799356019,1.5184336310403888,1.2136683949898144,2.831106449035745,2.696041718915447,6.318687814538947,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO,10,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8476088335769408,0.9388250439871931,0.6461473328843135,0.7770240265472171,0.08262398628300027,5.59556727380377,1.460593908732041,1.2289764405076538,2.8918419570135523,2.6226504706743907,6.338679062160719,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg4 | EM=20 | P0=update,ENSO,20,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8476088335769408,0.9388250439871931,0.6461473328843135,0.7770240265472171,0.08262398628300027,5.59556727380377,1.460593908732041,1.2289764405076538,2.8918419570135523,2.6226504706743907,6.338679062160719,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg4 | EM=30 | P0=update,ENSO,30,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8476088335769408,0.9388250439871931,0.6461473328843135,0.7770240265472171,0.08262398628300027,5.59556727380377,1.460593908732041,1.2289764405076538,2.8918419570135523,2.6226504706743907,6.338679062160719,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg4 | EM=50 | P0=update,ENSO,50,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8476088335769408,0.9388250439871931,0.6461473328843135,0.7770240265472171,0.08262398628300027,5.59556727380377,1.460593908732041,1.2289764405076538,2.8918419570135523,2.6226504706743907,6.338679062160719,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO,10,False,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8445897218640143,0.9648219952260193,0.642104168774016,1.077243264751112,0.38240079892346723,5.582824890961726,1.479422797167012,1.2084636152983568,2.847125528048899,2.6469276264928077,6.343393654728228,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO,10,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8294671832219525,0.9497282179162163,0.6558289300250184,0.7770240265472171,0.08262398628300027,5.477469967921126,1.572968885633284,1.2324230041920643,2.87950706539232,2.7757866592039395,6.276836179205048,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg8 | EM=20 | P0=update,ENSO,20,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8294671832219525,0.9497282179162163,0.6558289300250184,0.7770240265472171,0.08262398628300027,5.477469967921126,1.572968885633284,1.2324230041920643,2.87950706539232,2.7757866592039395,6.276836179205048,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg8 | EM=30 | P0=update,ENSO,30,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8294671832219525,0.9497282179162163,0.6558289300250184,0.7770240265472171,0.08262398628300027,5.477469967921126,1.572968885633284,1.2324230041920643,2.87950706539232,2.7757866592039395,6.276836179205048,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg8 | EM=50 | P0=update,ENSO,50,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8294671832219525,0.9497282179162163,0.6558289300250184,0.7770240265472171,0.08262398628300027,5.477469967921126,1.572968885633284,1.2324230041920643,2.87950706539232,2.7757866592039395,6.276836179205048,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO,10,False,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.8286844055193229,1.0644231625824452,0.722291166833173,1.077243264751112,0.38240079892346723,5.462341234886303,1.5942816668183797,1.2220445784340908,2.8847686116155953,2.803712990146522,6.281944943100449,4.0,2026Q2,2026Q3,2027Q2,True
PHL,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,OIL_YoY+HeatDryF,10,False,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.5,0.6801583643407614,0.8489124836233058,0.3308127416551614,1.2699082484165678,0.3687336512399093,6.520601993186675,2.0577919947104677,1.134744538694037,4.516672376906425,3.3018218126133103,6.505737310371659,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,OIL_YoY+HeatDryF,10,True,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.6,0.6934778572506847,0.8477079419295538,0.32596970611450665,2.9128330351494087,0.5253297555604972,6.527226405703143,1.9369748903883943,1.1017347639647808,4.5618633759925515,3.111371223177132,6.512481887980728,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,HeatDry,10,False,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.7,0.7690787943323043,0.897084344750632,0.42599568195321114,0.7432968621120557,0.26688499547200245,6.393962727810887,1.5165548862795477,1.0323341987321775,4.707550312137742,2.9158145581833894,6.432267619775369,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=update,OIL_YoY+HeatDryF,10,True,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.0,0.7233472099161377,0.9242996242719576,0.37826182618895615,2.9128330351494087,0.5253297555604972,6.57356015298874,2.1839572014192328,1.2053378221361024,4.985216523420814,3.2660852771414657,6.559088998856263,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,HeatDry,10,True,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.6,0.7720369787167812,0.8991292542318879,0.43108522762153895,3.3246525847461044,1.1861593446461365,6.396033237628879,1.5378922724000637,1.0375065172032873,4.616671332046945,2.9173282015152107,6.43383927509749,6.0,2026Q2,2026Q3,2027Q4,True
PHL,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO+HeatDryF,10,True,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.1,0.6767027643441015,0.8310647203247956,0.3244482089775249,0.7595419587394988,0.4356442754031831,7.778118583613864,0.8078954802787992,9.968072961530464,4.075603576168973,2.2188466389959736,7.778209591925336,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.1,0.6781949072159967,0.8333549600199158,0.31567726161951176,0.7607594512567655,0.43605992528486753,7.768586592490967,0.7985222870014415,9.943818346117963,4.062699263554677,2.1998270008343006,7.768540977883772,4.0,2026Q2,2026Q3,2027Q2,True
PHL,HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,HeatDry,10,False,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.0,0.7814452767959723,0.8988167636932726,0.43538195432931137,0.7425262352539372,0.26688499547200245,6.4043636398667925,1.6979269969045183,1.0798421485233876,4.963823100114577,3.0095391688006305,6.441615174626936,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,OIL_YoY+HeatDryF,10,False,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.3,0.7333726058377972,0.9279724047072031,0.38465249866840545,1.2699082484165678,0.3687336512399093,6.573793399018874,2.4815199792444216,1.3107797908937444,5.259206703114771,3.930682148586796,6.563436958949396,6.0,2026Q2,2026Q3,2027Q4,True
PHL,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO+HeatDryF,10,True,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=6.2,0.6288589548091006,0.8128215360326763,0.2590455169365244,0.7595419587394988,0.4356442754031831,9.29341754171125,0.9922927210700445,16.085322467634597,6.180712576812517,2.3264202654590607,9.289680789722254,4.0,2026Q2,2026Q3,2027Q2,True
PHL,HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,HeatDryF,10,False,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.8,0.7945328987424821,0.917228552907275,0.4713965091878025,3.6733908160095172,0.8004722917420983,6.453302994781069,1.9178005293990577,1.3379699622139003,4.840008092166588,3.5749255262164166,6.433962711509521,6.0,2026Q2,2026Q3,2027Q4,True
PHL,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=6.2,0.6306574915400548,0.8141251168554129,0.2621186461462609,0.7607594512567655,0.43605992528486753,9.289291076337708,0.9831203903163175,16.082020786478196,6.15834562184415,2.3151199205491997,9.285618990764354,4.0,2026Q2,2026Q3,2027Q2,True
PHL,HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,HeatDryF,10,True,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.9,0.7948601409777746,0.92419825043682,0.4858399795252425,1.0404285700004927,0.4527029299384616,6.458659432537022,1.9187157106530872,1.2382343904870576,4.860990189201109,3.584381478986332,6.44000517865417,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,HeatDry,10,False,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.1,0.7791375696010537,0.916971128771218,0.4463561848073857,0.7425262352539372,0.26688499547200245,6.3884006737682935,1.7970194486324238,1.0975557407274077,5.062177953676312,3.1589786320869395,6.424279084384818,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,HeatDryF,10,False,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.4,0.7972956605120988,1.0100815150971436,0.5193483208502173,3.6733908160095172,0.8004722917420983,6.50525389153193,2.0812075002787966,1.4441114791322835,5.35752779766433,3.9311703357805747,6.490029204460846,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,OIL_YoY+HeatDryF,10,False,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.4,0.7196028305799851,1.4231769427725613,0.6532545201382526,1.2699082484165678,0.3687336512399093,6.57400935057656,2.3378099342889342,1.3164640884160326,5.442618006518388,3.7188880206546613,6.561553221228804,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=update,HeatDryF,10,True,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.6,0.7896677912471366,1.3242136932082582,0.7161370519603636,1.0404285700004927,0.4527029299384616,6.678963471515637,2.2408430696206505,1.3810012209142606,5.607119348665983,4.407151311897335,6.664795838131548,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=update,HeatDryF,10,True,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=7.4,0.8619683828324051,1.1789449345310874,0.9383297147151858,1.0404285700004927,0.4527029299384616,6.656792623685998,3.183361602262261,1.797775351481703,7.391236386017123,5.591963504778337,6.640957327867202,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=update,OIL_YoY+HeatDryF,10,True,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=6.0,0.7542012896885449,1.7025474620847625,0.6313797550452389,2.9128330351494087,0.5253297555604972,6.563865301756199,2.7885559524888737,1.45928944158723,6.048070611632232,4.014185348812973,6.55001215640361,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,HeatDry,10,True,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.5,0.7883852496913205,2.101903532445094,0.5136422654360253,3.3246525847461044,1.1861593446461365,6.441311587566903,1.7559631299314464,1.1377565995409147,5.450277538933402,3.101867691200582,6.4781231827402355,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,HeatDryF,10,False,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=6.3,0.837264452350094,2.2899251550198367,0.7462937492145737,3.6733908160095172,0.8004722917420983,6.505362319557725,2.55058210361425,1.6372447032590989,6.323984217547681,4.412791981120568,6.492662606765354,6.0,2026Q2,2026Q3,2027Q4,True
PHL,HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,HeatDry,10,True,avg8,Borderline,Good,Good,Acceptable,BORDERLINE,transient amplification: max ||A^k||2=3.2; CI expands quickly: ratio=6.0,0.7854557706357165,3.208167820726592,0.6123427534195632,3.3246525847461044,1.1861593446461365,6.42143615279614,1.8927601469906832,1.1764283239968778,6.021299230491062,3.323780047362583,6.456758980173728,6.0,2026Q2,2026Q3,2027Q4,True
PHL,ENSO | lag1 | KF | coeff=last | EM=30 | P0=fixed,ENSO,30,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO | lag1 | KF | coeff=last | EM=50 | P0=fixed,ENSO,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=30 | P0=fixed,ENSO+HeatDry,30,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=30 | P0=update,ENSO+HeatDry,30,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=50 | P0=fixed,ENSO+HeatDry,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=50 | P0=update,ENSO+HeatDry,50,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=30 | P0=fixed,ENSO+HeatDryF,30,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=30 | P0=update,ENSO+HeatDryF,30,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=50 | P0=fixed,ENSO+HeatDryF,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=50 | P0=update,ENSO+HeatDryF,50,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,HeatDry | lag1 | KF | coeff=last | EM=30 | P0=fixed,HeatDry,30,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,HeatDry | lag1 | KF | coeff=last | EM=30 | P0=update,HeatDry,30,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,HeatDry | lag1 | KF | coeff=last | EM=50 | P0=fixed,HeatDry,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,HeatDry | lag1 | KF | coeff=last | EM=50 | P0=update,HeatDry,50,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,HeatDryF | lag1 | KF | coeff=last | EM=30 | P0=fixed,HeatDryF,30,False,last,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
PHL,HeatDryF | lag1 | KF | coeff=last | EM=30 | P0=update,HeatDryF,30,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,HeatDryF | lag1 | KF | coeff=last | EM=50 | P0=fixed,HeatDryF,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,HeatDryF | lag1 | KF | coeff=last | EM=50 | P0=update,HeatDryF,50,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=20 | P0=fixed,OIL_YoY+HeatDry,20,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=30 | P0=fixed,OIL_YoY+HeatDry,30,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=50 | P0=fixed,OIL_YoY+HeatDry,50,False,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PHL,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=20 | P0=update,OIL_YoY+HeatDryF,20,True,last,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
