country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter
MAR,,0.5917159763313664,2.5968946255839676,-31.77337386,0.3519061583577557,2009-07-01
MAR,,-0.495049505,-9.267344803,4.497302859,-2.037252619,2009-10-01
MAR,,0.1239925604463593,-4.756470731,23.222674033941225,-0.934579439,2010-01-01
MAR,,1.214574898785427,5.829785337832627,16.780281888416447,1.654846335697374,2010-04-01
MAR,,0.4643962848296967,10.430499036196196,14.454576089596994,0.029222677,2010-07-01
MAR,,2.176616915422917,7.212593099980058,39.01424987221449,4.218657159833635,2010-10-01
MAR,,1.578947368421046,0.9433265493697718,30.79711797745648,2.859669811320754,2011-01-01
MAR,,0.1230769230769093,-9.71735236,35.666201107409144,-0.552325581,2011-04-01
MAR,,1.602465331,-7.010861133,32.14601980693388,3.038270522933112,2011-07-01
MAR,,0.3347535,0.763031585,5.949160481154325,0.370581528,2011-10-01
MAR,,0.4815604998476129,3.531955888151339,3.724410229,1.003152765835455,2012-01-01
MAR,,1.382913337,9.981853488115732,-10.68845931,3.156971645717641,2012-04-01
MAR,,1.264795268425821,10.34306527730271,-14.62363942,2.098100369,2012-07-01
MAR,,2.016560509554107,3.050416683387547,-2.498337264,3.294518602669725,2012-10-01
MAR,,2.350188061150215,-0.513727487,0.3675719446502912,3.376844494892185,2013-01-01
MAR,,2.462133979993902,-1.489704778,12.800766996699986,3.032020402380277,2013-04-01
MAR,,1.753880095197519,-4.459123829,17.390789137816377,2.110524854207194,2013-07-01
MAR,,0.9759398433649076,-3.810404026,16.943631710595053,0.2749518834203909,2013-10-01
MAR,,0.4362114477128346,-3.045070289,13.813453760250828,-0.878396926,2014-01-01
MAR,,0.052487618,-3.926064407,15.46505361039221,-1.650165017,2014-04-01
MAR,,0.1396096868853675,-0.062892485,7.400981974684395,-2.393255371,2014-07-01
MAR,,1.139129872535828,7.290237359902307,-2.340492085,0.1096791883739771,2014-10-01
MAR,3.939026561,1.504868692829747,17.238367264743747,-9.1109019,1.966214345056752,2015-01-01
MAR,3.622568007703264,1.892371377882949,19.83881379670276,-12.22777205,2.656599552572722,2015-04-01
MAR,4.148266570429304,1.881246325690767,16.141363851463208,-9.07977788,3.566453050989137,2015-07-01
MAR,5.668984801875698,0.96069869,11.749609894020985,-11.04935547,2.081621473568924,2015-10-01
MAR,0.7601286118024797,0.9883720930232583,2.406456017,8.645126438793426,1.439435089625213,2016-01-01
MAR,-0.461257442,1.915264074289032,-1.276826163,4.219162567289003,3.731953146281656,2016-04-01
MAR,0.9002920339965081,1.846508944027695,-0.253186789,-0.008300213,3.470540758676398,2016-07-01
MAR,0.8815072650859568,1.787773933102667,0.926326711,19.614125963314223,2.575798229138744,2016-10-01
MAR,5.073477109670765,1.266551525618884,2.0804999723115447,5.875751803356466,0.9103078982597372,2017-01-01
MAR,6.365043153087169,0.3132118451024654,1.6910058904907157,2.258906004858452,-0.81407563,2017-04-01
MAR,4.481708302940723,0.1983002832861218,-3.094976794,15.439986630359348,-1.248049922,2017-07-01
MAR,4.342819992,1.246458923512678,-5.302821894,8.486736411115793,1.203243526026658,2017-10-01
MAR,3.2532604483243244,2.140144769755619,-8.287520261,14.23781720701809,1.989917750066354,2018-01-01
MAR,2.942467843166763,2.611410729,-4.756935918,16.244588788123558,2.991792427852752,2018-04-01
MAR,3.0538631880483003,1.639807746677912,-0.010439434,5.536929924781053,0.3949447077409608,2018-07-01
MAR,3.0160730926210855,0.8393956351427525,0.8216517066922613,13.27260004971107,-1.524941845,2018-10-01
MAR,2.765516285748859,-0.230715927,3.869341563669093,11.319934749624316,-2.601456816,2019-01-01
MAR,4.038361438537463,0.2489626556017055,2.772601963,6.159468067138585,-1.542416452,2019-04-01
MAR,2.868115295459273,0.4450625869263355,1.863667664747748,7.685845834716498,-0.81300813,2019-07-01
MAR,1.8995074545914648,0.7491675915649669,1.3836998450730276,3.0177413057774105,-0.026246719,2019-10-01
MAR,-1.219267605,1.311018131101789,1.0168812906306446,-10.33779474,1.842948717948714,2020-01-01
MAR,-14.13233368,0.1025067259933729,2.598676049551707,-26.4774462,0.2382601679239873,2020-04-01
MAR,-7.551237427,0.9217711506507524,-2.992714834,6.653557563973633,1.145546985130815,2020-07-01
MAR,-5.656224761,0.496269106,-5.604383757,8.476590029488706,0.2638883254610622,2020-10-01
MAR,1.818005266723155,0.1427200922356378,-7.353329278,20.949075804486085,-1.486475224,2021-01-01
MAR,14.474641590658276,1.566068515497553,-10.09328889,52.381203503255655,0.6535947712418627,2021-04-01
MAR,8.917566225979057,1.364079246508607,-4.04681165,25.07325917902228,0.4263693014103642,2021-07-01
MAR,8.141304443164055,2.530003243593901,0.5779987033341261,31.19757832,2.759526938239158,2021-10-01
MAR,1.106784760716084,4.002603319232022,5.845462069567864,22.242727686120745,6.379425517702104,2022-01-01
MAR,2.9621343199196737,6.296177320912269,11.79334354717616,36.87118686345967,9.675324675,2022-04-01
MAR,2.046054589350055,8.010253123998785,16.885537036939823,12.280489644722811,14.01045068582625,2022-07-01
MAR,1.1486608395457898,8.256880733944952,17.52136497698733,-5.964526077,14.89769820971863,2022-10-01
MAR,3.8082819148378855,9.073842302878631,8.679550464,1.1053108312175874,18.21036106750389,2023-01-01
MAR,2.580692522622652,6.799637352674524,1.6600591020033972,-5.872152521,15.36412078152753,2023-04-01
MAR,3.1537097952312187,4.924354790863214,-4.842033611,-3.270901703,10.91377828702377,2023-07-01
MAR,5.075142368637997,3.769725306838105,-5.546476978,13.047193535244684,7.818586533110768,2023-10-01
MAR,2.9964002444756277,1.176133103843976,-2.564859525,20.26030133288921,1.513944223,2024-01-01
MAR,2.999442213877024,0.7923033389926146,-0.883722992,54.707189565047074,-0.38491147,2024-04-01
MAR,4.970875200152158,1.272264631043257,-1.786238903,98.33222824209446,0.9297520661157022,2024-07-01
MAR,4.174296132805777,0.7040270346381017,-2.213441969,110.24757470936154,0.5419354838709676,2024-10-01
MAR,4.757963900342466,2.098100368585143,-1.199890159,75.24207495496415,3.453689167974882,2025-01-01
