country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,OIL_YoY,IOD,HeatDry,HeatDryYoY,HeatDryF
LUX,5.0549956774531335,1.254046578872925,-8.481295056,14.92884397417269,16.908345637172207,20.853779367514846,,2021-01-01,2021,2.5251512417654203,-3.415742046,1.800754176,18.9,29.11710756,18.2248831,-1.04,,,,,0.6179194492304504,2.3747857298143167,,12.720446690728537,0.2231338803281968,0.1466666666666666,,,
LUX,12.568600997969812,2.272584396806444,-8.660448841,41.79848556910488,49.78737251287573,66.44864790652328,,2021-04-01,2021,2.5251512417654203,-3.415742046,12.38567036,8.1,66.70080579,36.6689595,-0.61,,,,,14.230854515438953,3.6609430142962345,,50.17108742380242,1.334349593495935,-0.2233333333333333,,,
LUX,4.604866775795369,2.478613731081363,-0.838809934,19.963129335188313,12.63570365531872,-0.184460693,,2021-07-01,2021,2.5251512417654203,-3.415742046,5.150809972,5.5,56.18486596,31.48033649,-0.72,,,,,7.613831110639838,4.290212367398988,,26.027172461097933,0.7093320921573192,-0.26,,,
LUX,5.906865623252022,4.095360260300949,4.317585645588506,11.709096507953554,20.234380098137027,34.93536612399517,,2021-10-01,2021,2.5251512417654203,-3.415742046,5.756179137,4.5,59.6001279,22.44817769,-1.23,,,,,6.835237070201636,5.338547288991347,,25.70619702506913,0.7911592241768155,-0.3733333333333333,,,
LUX,0.3424085434383883,5.425875341,7.414139476410209,13.025861142955408,16.255243312085653,22.37631022722404,,2022-01-01,2022,6.334764916549178,12.44858111857547,4.034582078,4.8,52.80889686,25.69551755,-1.22,,,,,5.146832977795812,6.748369982438956,,23.61782629375823,0.6552683246073299,-0.2533333333333333,,,
LUX,-0.240881247,7.059655161815716,13.261799439709554,6.874741002941009,4.848686789871004,1.2490030145967834,,2022-04-01,2022,6.334764916549178,12.44858111857547,2.453792907,0.8,48.79737524,22.55917344,-1.22,,,,,4.516933745479376,9.087222691,,17.580462095487228,0.6518647511246554,-0.5533333333333333,,,
LUX,-0.711268062,6.800391389432474,17.065005100860798,-3.974855805,-0.477652678,6.876161592574026,,2022-07-01,2022,6.334764916549178,12.44858111857547,2.348974189,4.0,38.39660262,7.880880267,-1.01,,,,,3.650071876619271,10.624674571134006,,14.417501230772915,0.3686861810755615,-1.04,,,
LUX,-3.673226032,6.053137773503291,12.053380457321316,-1.665922411,-6.177998461,-12.61934684,,2022-10-01,2022,6.334764916549178,12.44858111857547,1.31707427,3.0,2.928751956,4.109126587,-1.05,,,,,2.5202953942622717,11.048383718524867,,4.338237047911884,0.113573407202216,-0.4666666666666666,,,
LUX,-0.675431384,4.239783299964687,4.536620874,-0.297888999,0.2186533363122134,1.1229149096515512,,2023-01-01,2023,3.745978938,-2.558306003,2.311147141,4.7,-17.32393183,-5.378561888,-0.62,,,,,2.6756422319295043,10.312219411102731,,1.459076588338799,-0.1989720272808144,0.2266666666666666,,,
LUX,0.4124611300752923,3.496583797439322,-2.206954538,-4.672606756,-5.968286792,-8.398225816,,2023-04-01,2023,3.745978938,-2.558306003,2.792610451,6.5,-29.76798904,-13.13913509,0.07,,,,,2.7646448870563507,8.306009801,,-3.401781519,-0.314591935342177,0.1266666666666666,,,
LUX,0.6316055954601607,4.013971598717399,-7.485756738,1.282755867720331,-1.031424781,-5.403555889,,2023-07-01,2023,3.745978938,-2.558306003,3.233192253,5.0,-29.45240199,-5.006441217,0.85,,,,,2.185989252406194,7.274922193254634,,-3.673573374,-0.1381677111310056,0.66,,,
LUX,-0.010562109,3.233577056056193,-5.077133608,-4.326029659,-4.560170714,-4.936325601,,2023-10-01,2023,3.745978938,-2.558306003,3.390892785,5.3,-14.74617156,-2.598301543,1.49,,,,,1.9234206617042244,7.0489516321028365,,-1.517646682,-0.0509950248756218,1.29,,,
LUX,2.405601157089965,3.245396000451919,-1.177131812,-8.598557197,-9.4145967,-10.82308781,,2024-01-01,2024,2.0601567197128308,-0.079015497,2.863294327,5.3,-8.461495683,-5.049611179,0.85,,,,,1.968805077293882,8.352707038869317,,-2.82811425,0.0236920039486672,0.4766666666666666,,,
